manzana,apple,,lang/es_lessons/audio/manzana.mp3
pan,bread,,lang/es_lessons/audio/pan.mp3
agua,water,,lang/es_lessons/audio/agua.mp3
leche,milk,,lang/es_lessons/audio/leche.mp3
queso,cheese,,lang/es_lessons/audio/queso.mp3
pollo,chicken,,lang/es_lessons/audio/pollo.mp3
pescado,fish,,lang/es_lessons/audio/pescado.mp3
arroz,rice,,lang/es_lessons/audio/arroz.mp3
fruta,fruit,,lang/es_lessons/audio/fruta.mp3
verdura,vegetable,,lang/es_lessons/audio/verdura.mp3
